0.5 0.117222 10450
2.0 0.117237 10015
3.5 0.117230 9835
5.0 0.117236 5423
6.5 0.117066 9702
8.0 0.117113 5356
9.5 0.102102 4409
11.0 0.117080 9906
12.5 0.114151 8987
14.0 0.102095 4415
